,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
2540,32,tid_experiment1_23,tc20,"['Carts', 'Helicopters', 'Carts', 'Ploughs', 'Helicopters']",Nonmonotonicity (Specific),Mixed,Vehicles,['Carts'],Helicopters,"['Carts', 'Ploughs']",Helicopters,2,False,False,False,False
2541,32,tid_experiment1_23,tc21,"['Robins', 'All birds', 'Roosters', 'All birds']",Typicality,General,Birds,['Robins'],All birds,['Roosters'],All birds,1,False,False,False,False
2542,32,tid_experiment1_23,tc22,"['Trains', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Trains'],All vehicles,['Sleds'],All vehicles,3,False,False,False,False
2543,32,tid_experiment1_23,tc23,"['Cats', 'Camels', 'Bats', 'All mammals', 'Cats', 'Camels', 'All mammals']",Monotonicity (General),General,Mammals,"['Cats', 'Camels', 'Bats']",All mammals,"['Cats', 'Camels']",All mammals,1,False,False,False,False
2544,32,tid_experiment1_23,tc24,"['Peacocks', 'Ducks', 'Penguins', 'All birds', 'Peacocks', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Peacocks', 'Ducks']",All birds,"['Peacocks', 'Ducks', 'Penguins']",All birds,1,True,False,False,False
2545,32,tid_experiment1_23,tc25,"['Boats', 'Helicopters', 'Motorbikes', 'Boats', 'Submarines', 'Motorbikes']",Diversity (Specific),Specific,Vehicles,"['Boats', 'Helicopters']",Motorbikes,"['Boats', 'Submarines']",Motorbikes,2,False,False,False,False
2546,32,tid_experiment1_23,tc26,"['Elephants', 'Kangaroos', 'All mammals', 'Elephants', 'Kangaroos', 'All animals']",Specificity,General,Mammals,"['Elephants', 'Kangaroos']",All mammals,"['Elephants', 'Kangaroos']",All animals,1,False,False,False,False
2547,32,tid_experiment1_23,tc27,"['Hedgehogs', 'Mice', 'Llamas', 'Mice']",Similarity,Specific,Mammals,['Hedgehogs'],Mice,['Llamas'],Mice,2,False,False,False,False
2548,32,tid_experiment1_23,tc28,"['Hedgehogs', 'Tigers', 'All mammals', 'Hedgehogs', 'Tigers', 'All animals']",Specificity,General,Mammals,"['Hedgehogs', 'Tigers']",All animals,"['Hedgehogs', 'Tigers']",All mammals,4,True,False,False,False
2549,32,tid_experiment1_23,tc29,"['Dogs', 'All mammals', 'Camels', 'All mammals']",Typicality,General,Mammals,['Dogs'],All mammals,['Camels'],All mammals,3,False,False,False,False
2550,32,tid_experiment1_23,tc30,"['Eagles', 'Storks', 'Ducks', 'Parrots', 'Eagles', 'Storks', 'Parrots']",Monotonicity (Specific),Specific,Birds,"['Eagles', 'Storks', 'Ducks']",Parrots,"['Eagles', 'Storks']",Parrots,1,False,False,False,False
2551,32,tid_experiment1_23,tc31,"['Chickens', 'Penguins', 'All birds', 'Chickens', 'Penguins', 'Leeches', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Chickens', 'Penguins', 'Leeches']",All birds,"['Chickens', 'Penguins']",All birds,4,True,False,False,False
2552,32,tid_experiment1_23,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,2,False,True,False,False
2553,32,tid_experiment1_23,tc33,"['Eagles', 'Chickens', 'All birds', 'Eagles', 'Owls', 'All birds']",Diversity (General),General,Birds,"['Eagles', 'Owls']",All birds,"['Eagles', 'Chickens']",All birds,3,True,False,False,False
2554,32,tid_experiment1_23,tc34,"['Magpies', 'Blackbirds', 'All birds', 'Magpies', 'Blackbirds', 'All animals']",Specificity,General,Birds,"['Magpies', 'Blackbirds']",All animals,"['Magpies', 'Blackbirds']",All birds,4,True,False,False,False
2555,32,tid_experiment1_23,tc35,"['Sheep', 'Rhinos', 'Squirrels', 'Kangaroos', 'Sheep', 'Rhinos', 'Kangaroos']",Monotonicity (Specific),Specific,Mammals,"['Sheep', 'Rhinos']",Kangaroos,"['Sheep', 'Rhinos', 'Squirrels']",Kangaroos,2,True,False,False,False
2556,32,tid_experiment1_23,tc36,"['Chickens', 'Vultures', 'Penguins', 'Owls', 'Chickens', 'Vultures', 'Owls']",Monotonicity (Specific),Specific,Birds,"['Chickens', 'Vultures']",Owls,"['Chickens', 'Vultures', 'Penguins']",Owls,2,True,False,False,False
2557,32,tid_experiment1_23,tc37,"['Sleds', 'Carriages', 'Submarines', 'Carriages']",Similarity,Specific,Vehicles,['Sleds'],Carriages,['Submarines'],Carriages,2,False,False,False,False
2558,32,tid_experiment1_23,tc38,"['Bicycles', 'Caravans', 'Caravans', 'Bicycles']",Asymmetry,Specific,Vehicles,['Bicycles'],Caravans,['Caravans'],Bicycles,2,False,False,False,False
2559,32,tid_experiment1_23,tc39,"['Sparrows', 'All birds', 'Sparrows', 'Swans']",Inclusion Fallacy,General,Birds,['Sparrows'],All birds,['Sparrows'],Swans,3,False,False,False,False
2560,32,tid_experiment1_23,tc40,"['Tigers', 'Lions', 'Rabbits', 'Lions']",Similarity,Specific,Mammals,['Rabbits'],Lions,['Tigers'],Lions,4,True,False,False,False
2561,32,tid_experiment1_23,tc41,"['Canaries', 'All birds', 'Canaries', 'Ducks']",Inclusion Fallacy,General,Birds,['Canaries'],Ducks,['Canaries'],All birds,1,True,False,False,False
2562,32,tid_experiment1_23,tc42,"['Rockets', 'Zeppelins', 'All vehicles', 'Rockets', 'Zeppelins', 'All things']",Specificity,General,Vehicles,"['Rockets', 'Zeppelins']",All vehicles,"['Rockets', 'Zeppelins']",All things,1,False,False,False,False
2563,32,tid_experiment1_23,tc43,"['Cows', 'Mice', 'Mice', 'Cows']",Asymmetry,Specific,Mammals,['Mice'],Cows,['Cows'],Mice,0,True,False,False,False
2564,32,tid_experiment1_23,tc44,"['Falcons', 'Swallows', 'Penguins', 'Swallows']",Similarity,Specific,Birds,['Penguins'],Swallows,['Falcons'],Swallows,4,True,False,False,False
2565,32,tid_experiment1_23,tc45,"['Crows', 'Penguins', 'Penguins', 'Crows']",Asymmetry,Specific,Birds,['Penguins'],Crows,['Crows'],Penguins,3,True,False,False,False
2566,32,tid_experiment1_23,tc46,"['Vultures', 'Storks', 'Vultures', 'Flees', 'Storks']",Nonmonotonicity (Specific),Mixed,Birds,"['Vultures', 'Flees']",Storks,['Vultures'],Storks,3,True,False,False,False
2567,32,tid_experiment1_23,tc47,"['Deer', 'Llamas', 'Hamsters', 'All mammals', 'Deer', 'Llamas', 'All mammals']",Monotonicity (General),General,Mammals,"['Deer', 'Llamas']",All mammals,"['Deer', 'Llamas', 'Hamsters']",All mammals,4,True,False,False,False
2568,32,tid_experiment1_23,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,1,False,True,False,False
2569,32,tid_experiment1_23,tc49,"['Trains', 'Mopeds', 'Hovercraft', 'Motorbikes', 'Trains', 'Mopeds', 'Motorbikes']",Monotonicity (Specific),Specific,Vehicles,"['Trains', 'Mopeds', 'Hovercraft']",Motorbikes,"['Trains', 'Mopeds']",Motorbikes,1,False,False,False,False
2570,32,tid_experiment1_23,tc50,"['Vultures', 'Ducks', 'All birds', 'Vultures', 'Ostriches', 'All birds']",Diversity (General),General,Birds,"['Vultures', 'Ducks']",All birds,"['Vultures', 'Ostriches']",All birds,4,False,False,False,False
2571,32,tid_experiment1_23,tc51,"['Swallows', 'Storks', 'Storks', 'Swallows']",Asymmetry,Specific,Birds,['Storks'],Swallows,['Swallows'],Storks,2,True,False,False,False
2572,32,tid_experiment1_23,tc52,"['Trucks', 'Skateboards', 'Skateboards', 'Trucks']",Asymmetry,Specific,Vehicles,['Trucks'],Skateboards,['Skateboards'],Trucks,2,False,False,False,False
2573,32,tid_experiment1_23,tc53,"['Buses', 'Skateboards', 'All vehicles', 'Buses', 'Trams', 'All vehicles']",Diversity (General),General,Vehicles,"['Buses', 'Skateboards']",All vehicles,"['Buses', 'Trams']",All vehicles,1,False,False,False,False
2574,32,tid_experiment1_23,tc54,"['Tigers', 'Lions', 'Tigers', 'Dinosaurs', 'Lions']",Nonmonotonicity (Specific),Mixed,Mammals,"['Tigers', 'Dinosaurs']",Lions,['Tigers'],Lions,4,True,False,False,False
2575,32,tid_experiment1_23,tc55,"['Canaries', 'Storks', 'Peacocks', 'All birds', 'Canaries', 'Storks', 'All birds']",Monotonicity (General),General,Birds,"['Canaries', 'Storks']",All birds,"['Canaries', 'Storks', 'Peacocks']",All birds,4,True,False,False,False
2576,32,tid_experiment1_23,tc56,"['Eagles', 'Ducks', 'Seagulls', 'Eagles', 'Owls', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Eagles', 'Ducks']",Seagulls,"['Eagles', 'Owls']",Seagulls,2,False,False,False,False
2577,32,tid_experiment1_23,tc57,"['Swans', 'Eagles', 'Swans', 'Spiders', 'Eagles']",Nonmonotonicity (Specific),Mixed,Birds,['Swans'],Eagles,"['Swans', 'Spiders']",Eagles,2,False,False,False,False
2578,32,tid_experiment1_23,tc58,"['Horses', 'Hedgehogs', 'All mammals', 'Horses', 'Giraffes', 'All mammals']",Diversity (General),General,Mammals,"['Horses', 'Hedgehogs']",All mammals,"['Horses', 'Giraffes']",All mammals,2,False,False,False,False
2579,32,tid_experiment1_23,tc59,"['Vultures', 'Eagles', 'All birds', 'Vultures', 'Eagles', 'Centipedes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Vultures', 'Eagles', 'Centipedes']",All birds,"['Vultures', 'Eagles']",All birds,4,True,False,False,False
2580,32,tid_experiment1_23,tc60,"['Trams', 'Hovercraft', 'All vehicles', 'Trams', 'Hovercraft', 'Screwdrivers', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Trams', 'Hovercraft']",All vehicles,"['Trams', 'Hovercraft', 'Screwdrivers']",All vehicles,0,False,False,False,False
2581,32,tid_experiment1_23,tc61,"['Canaries', 'Blackbirds', 'Herons', 'Blackbirds']",Similarity,Specific,Birds,['Canaries'],Blackbirds,['Herons'],Blackbirds,2,False,False,False,False
2582,32,tid_experiment1_23,tc62,"['Airplanes', 'Trucks', 'Airplanes', 'Ropes', 'Trucks']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Airplanes', 'Ropes']",Trucks,['Airplanes'],Trucks,5,True,False,False,False
2583,32,tid_experiment1_23,tc63,"['Tractors', 'Trucks', 'Skateboards', 'Trucks']",Similarity,Specific,Vehicles,['Tractors'],Trucks,['Skateboards'],Trucks,1,False,False,False,False
2584,32,tid_experiment1_23,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,1,False,True,False,False
2585,32,tid_experiment1_23,tc65,"['Motorbikes', 'All vehicles', 'Motorbikes', 'Skateboards']",Inclusion Fallacy,General,Vehicles,['Motorbikes'],All vehicles,['Motorbikes'],Skateboards,3,False,False,False,False
2586,32,tid_experiment1_23,tc66,"['Lions', 'Hamsters', 'Hamsters', 'Lions']",Asymmetry,Specific,Mammals,['Lions'],Hamsters,['Hamsters'],Lions,2,False,False,False,False
2587,32,tid_experiment1_23,tc67,"['Taxis', 'Skateboards', 'Rockets', 'All vehicles', 'Taxis', 'Skateboards', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Taxis', 'Skateboards']",All vehicles,"['Taxis', 'Skateboards', 'Rockets']",All vehicles,4,True,False,False,False
2588,32,tid_experiment1_23,tc68,"['Hedgehogs', 'Cats', 'Hedgehogs', 'Crocodiles', 'Cats']",Nonmonotonicity (Specific),Mixed,Mammals,['Hedgehogs'],Cats,"['Hedgehogs', 'Crocodiles']",Cats,1,False,False,False,False
2589,32,tid_experiment1_23,tc69,"['Llamas', 'Bats', 'Rabbits', 'Llamas', 'Camels', 'Rabbits']",Diversity (Specific),Specific,Mammals,"['Llamas', 'Bats']",Rabbits,"['Llamas', 'Camels']",Rabbits,2,False,False,False,False
2590,73,tid_experiment1_24,tc0,"['Sheep', 'Kangaroos', 'Kangaroos', 'Sheep']",Asymmetry,Specific,Mammals,['Kangaroos'],Sheep,['Sheep'],Kangaroos,2,True,False,False,False
2591,73,tid_experiment1_24,tc1,"['Owls', 'Canaries', 'Owls', 'Bees', 'Canaries']",Nonmonotonicity (Specific),Mixed,Birds,"['Owls', 'Bees']",Canaries,['Owls'],Canaries,0,True,False,False,False
2592,73,tid_experiment1_24,tc2,"['Mopeds', 'Airplanes', 'Vans', 'Mopeds', 'Bicycles', 'Vans']",Diversity (Specific),Specific,Vehicles,"['Mopeds', 'Bicycles']",Vans,"['Mopeds', 'Airplanes']",Vans,1,True,False,False,False
2593,73,tid_experiment1_24,tc3,"['Donkeys', 'All mammals', 'Donkeys', 'Hamsters']",Inclusion Fallacy,General,Mammals,['Donkeys'],All mammals,['Donkeys'],Hamsters,3,False,False,False,False
2594,73,tid_experiment1_24,tc4,"['Eagles', 'Parrots', 'Ostriches', 'All birds', 'Eagles', 'Parrots', 'All birds']",Monotonicity (General),General,Birds,"['Eagles', 'Parrots']",All birds,"['Eagles', 'Parrots', 'Ostriches']",All birds,5,True,False,False,False
2595,73,tid_experiment1_24,tc5,"['Vultures', 'Chickens', 'Seagulls', 'Vultures', 'Ostriches', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Vultures', 'Ostriches']",Seagulls,"['Vultures', 'Chickens']",Seagulls,3,True,False,False,False
2596,73,tid_experiment1_24,tc6,"['Lions', 'All mammals', 'Bats', 'All mammals']",Typicality,General,Mammals,['Lions'],All mammals,['Bats'],All mammals,2,False,False,False,False
2597,73,tid_experiment1_24,tc7,"['Cats', 'Dogs', 'Cows', 'Dogs']",Similarity,Specific,Mammals,['Cows'],Dogs,['Cats'],Dogs,4,True,False,False,False
2598,73,tid_experiment1_24,tc8,"['Submarines', 'Sleds', 'Submarines', 'Ropes', 'Sleds']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Submarines', 'Ropes']",Sleds,['Submarines'],Sleds,1,True,False,False,False
2599,73,tid_experiment1_24,tc9,"['Cows', 'Dogs', 'Bats', 'Llamas', 'Cows', 'Dogs', 'Llamas']",Monotonicity (Specific),Specific,Mammals,"['Cows', 'Dogs']",Llamas,"['Cows', 'Dogs', 'Bats']",Llamas,5,True,False,False,False
2600,73,tid_experiment1_24,tc10,"['Kangaroos', 'Cows', 'All mammals', 'Kangaroos', 'Cows', 'All animals']",Specificity,General,Mammals,"['Kangaroos', 'Cows']",All mammals,"['Kangaroos', 'Cows']",All animals,3,False,False,False,False
2601,73,tid_experiment1_24,tc11,"['Llamas', 'Zebras', 'Squirrels', 'Zebras']",Similarity,Specific,Mammals,['Squirrels'],Zebras,['Llamas'],Zebras,4,True,False,False,False
2602,73,tid_experiment1_24,tc12,"['Sleds', 'Submarines', 'Caravans', 'Sleds', 'Skateboards', 'Caravans']",Diversity (Specific),Specific,Vehicles,"['Sleds', 'Skateboards']",Caravans,"['Sleds', 'Submarines']",Caravans,1,True,False,False,False
2603,73,tid_experiment1_24,tc13,"['Swans', 'Herons', 'Penguins', 'Herons']",Similarity,Specific,Birds,['Swans'],Herons,['Penguins'],Herons,1,False,False,False,False
2604,73,tid_experiment1_24,tc14,"['Trucks', 'Skateboards', 'All vehicles', 'Trucks', 'Skateboards', 'All things']",Specificity,General,Vehicles,"['Trucks', 'Skateboards']",All things,"['Trucks', 'Skateboards']",All vehicles,3,True,False,False,False
2605,73,tid_experiment1_24,tc15,"['Robins', 'Turkeys', 'Turkeys', 'Robins']",Asymmetry,Specific,Birds,['Robins'],Turkeys,['Turkeys'],Robins,3,False,False,False,False
2606,73,tid_experiment1_24,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,1,False,True,False,False
2607,73,tid_experiment1_24,tc17,"['Storks', 'Doves', 'Ducks', 'Eagles', 'Storks', 'Doves', 'Eagles']",Monotonicity (Specific),Specific,Birds,"['Storks', 'Doves']",Eagles,"['Storks', 'Doves', 'Ducks']",Eagles,5,True,False,False,False
2608,73,tid_experiment1_24,tc18,"['Sparrows', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Sparrows'],All birds,3,True,False,False,False
2609,73,tid_experiment1_24,tc19,"['Buses', 'All vehicles', 'Zeppelins', 'All vehicles']",Typicality,General,Vehicles,['Buses'],All vehicles,['Zeppelins'],All vehicles,2,False,False,False,False
2610,73,tid_experiment1_24,tc20,"['Vultures', 'Robins', 'Swans', 'All birds', 'Vultures', 'Robins', 'All birds']",Monotonicity (General),General,Birds,"['Vultures', 'Robins', 'Swans']",All birds,"['Vultures', 'Robins']",All birds,1,False,False,False,False
2611,73,tid_experiment1_24,tc21,"['Horses', 'Bats', 'Cats', 'Horses', 'Llamas', 'Cats']",Diversity (Specific),Specific,Mammals,"['Horses', 'Bats']",Cats,"['Horses', 'Llamas']",Cats,1,False,False,False,False
2612,73,tid_experiment1_24,tc22,"['Cows', 'Donkeys', 'All mammals', 'Cows', 'Donkeys', 'Snakes', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Cows', 'Donkeys', 'Snakes']",All mammals,"['Cows', 'Donkeys']",All mammals,4,True,False,False,False
2613,73,tid_experiment1_24,tc23,"['Cars', 'All vehicles', 'Cars', 'Carriages']",Inclusion Fallacy,General,Vehicles,['Cars'],All vehicles,['Cars'],Carriages,4,False,False,False,False
2614,73,tid_experiment1_24,tc24,"['Vans', 'Zeppelins', 'All vehicles', 'Vans', 'Zeppelins', 'All things']",Specificity,General,Vehicles,"['Vans', 'Zeppelins']",All things,"['Vans', 'Zeppelins']",All vehicles,3,True,False,False,False
2615,73,tid_experiment1_24,tc25,"['Taxis', 'Hovercraft', 'Hovercraft', 'Taxis']",Asymmetry,Specific,Vehicles,['Taxis'],Hovercraft,['Hovercraft'],Taxis,2,False,False,False,False
2616,73,tid_experiment1_24,tc26,"['Lions', 'Giraffes', 'Llamas', 'Elephants', 'Lions', 'Giraffes', 'Elephants']",Monotonicity (Specific),Specific,Mammals,"['Lions', 'Giraffes']",Elephants,"['Lions', 'Giraffes', 'Llamas']",Elephants,5,True,False,False,False
2617,73,tid_experiment1_24,tc27,"['Horses', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Horses'],All mammals,['Beavers'],All mammals,1,False,False,False,False
2618,73,tid_experiment1_24,tc28,"['Trams', 'Cars', 'Trams', 'Crowbars', 'Cars']",Nonmonotonicity (Specific),Mixed,Vehicles,['Trams'],Cars,"['Trams', 'Crowbars']",Cars,5,False,False,False,False
2619,73,tid_experiment1_24,tc29,"['Hamsters', 'Camels', 'All mammals', 'Hamsters', 'Squirrels', 'All mammals']",Diversity (General),General,Mammals,"['Hamsters', 'Squirrels']",All mammals,"['Hamsters', 'Camels']",All mammals,1,True,False,False,False
2620,73,tid_experiment1_24,tc30,"['Elephants', 'Hedgehogs', 'Sheep', 'Elephants', 'Giraffes', 'Sheep']",Diversity (Specific),Specific,Mammals,"['Elephants', 'Hedgehogs']",Sheep,"['Elephants', 'Giraffes']",Sheep,4,False,False,False,False
2621,73,tid_experiment1_24,tc31,"['Robins', 'All birds', 'Robins', 'Turkeys']",Inclusion Fallacy,General,Birds,['Robins'],Turkeys,['Robins'],All birds,2,True,False,False,False
2622,73,tid_experiment1_24,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,1,False,True,False,False
2623,73,tid_experiment1_24,tc33,"['Swallows', 'Seagulls', 'Ostriches', 'Seagulls']",Similarity,Specific,Birds,['Ostriches'],Seagulls,['Swallows'],Seagulls,2,True,False,False,False
2624,73,tid_experiment1_24,tc34,"['Dogs', 'Rhinos', 'Beavers', 'All mammals', 'Dogs', 'Rhinos', 'All mammals']",Monotonicity (General),General,Mammals,"['Dogs', 'Rhinos']",All mammals,"['Dogs', 'Rhinos', 'Beavers']",All mammals,4,True,False,False,False
2625,73,tid_experiment1_24,tc35,"['Sparrows', 'Seagulls', 'Falcons', 'Blackbirds', 'Sparrows', 'Seagulls', 'Blackbirds']",Monotonicity (Specific),Specific,Birds,"['Sparrows', 'Seagulls', 'Falcons']",Blackbirds,"['Sparrows', 'Seagulls']",Blackbirds,0,False,False,False,False
2626,73,tid_experiment1_24,tc36,"['Giraffes', 'Bats', 'All mammals', 'Giraffes', 'Camels', 'All mammals']",Diversity (General),General,Mammals,"['Giraffes', 'Camels']",All mammals,"['Giraffes', 'Bats']",All mammals,2,True,False,False,False
2627,73,tid_experiment1_24,tc37,"['Tractors', 'Trucks', 'Rockets', 'Trucks']",Similarity,Specific,Vehicles,['Rockets'],Trucks,['Tractors'],Trucks,5,True,False,False,False
2628,73,tid_experiment1_24,tc38,"['Carriages', 'Trams', 'Rockets', 'Carts', 'Carriages', 'Trams', 'Carts']",Monotonicity (Specific),Specific,Vehicles,"['Carriages', 'Trams']",Carts,"['Carriages', 'Trams', 'Rockets']",Carts,5,True,False,False,False
2629,73,tid_experiment1_24,tc39,"['Blackbirds', 'Eagles', 'All birds', 'Blackbirds', 'Swallows', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Eagles']",All birds,"['Blackbirds', 'Swallows']",All birds,1,False,False,False,False
2630,73,tid_experiment1_24,tc40,"['Rabbits', 'Rhinos', 'Rhinos', 'Rabbits']",Asymmetry,Specific,Mammals,['Rhinos'],Rabbits,['Rabbits'],Rhinos,3,True,False,False,False
2631,73,tid_experiment1_24,tc41,"['Skateboards', 'Rockets', 'All vehicles', 'Skateboards', 'Sleds', 'All vehicles']",Diversity (General),General,Vehicles,"['Skateboards', 'Sleds']",All vehicles,"['Skateboards', 'Rockets']",All vehicles,4,True,False,False,False
2632,73,tid_experiment1_24,tc42,"['Pigs', 'All mammals', 'Pigs', 'Hedgehogs']",Inclusion Fallacy,General,Mammals,['Pigs'],All mammals,['Pigs'],Hedgehogs,3,False,False,False,False
2633,73,tid_experiment1_24,tc43,"['Caravans', 'Cars', 'Rockets', 'Cars']",Similarity,Specific,Vehicles,['Rockets'],Cars,['Caravans'],Cars,1,True,False,False,False
2634,73,tid_experiment1_24,tc44,"['Penguins', 'Parrots', 'All birds', 'Penguins', 'Parrots', 'Moths', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Penguins', 'Parrots', 'Moths']",All birds,"['Penguins', 'Parrots']",All birds,4,True,False,False,False
2635,73,tid_experiment1_24,tc45,"['Giraffes', 'Elephants', 'Hedgehogs', 'All mammals', 'Giraffes', 'Elephants', 'All mammals']",Monotonicity (General),General,Mammals,"['Giraffes', 'Elephants', 'Hedgehogs']",All mammals,"['Giraffes', 'Elephants']",All mammals,1,False,False,False,False
