,argument,domain,conclusion_type,is_single_premise,prompt_generator,model,probabilities,strength_rating,strength_ranking
389,"(('Foxes', 'Elephants'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9987942451072864, 0.0010838836669884915)",0.997710361440298,46.0
390,"(('Foxes', 'Hamsters'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9856796551754113, 0.014107377379849607)",0.9715722777955618,75.0
391,"(('Foxes', 'Lions'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998234987181843, 8.251883398093426e-05)",0.9997409798842034,18.0
392,"(('Foxes', 'Llamas'), 'Tigers')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998263601771394, 2.3732266026955865e-05)",0.9998026279111124,94.0
393,"(('Foxes', 'Squirrels'), 'Wolves')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998896575681739, 2.064936670624502e-06)",0.9998875926315032,19.0
394,"(('Foxes', 'Wolves'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9988979587939202, 0.0009973540856004822)",0.9979006047083196,44.0
395,"(('Foxes',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.003406451995090503, 0.9964748349352429)",-0.9930683829401524,17.0
396,"(('Foxes',), 'Cows')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.873578591813287, 0.12621556506381923)",0.7473630267494678,117.0
397,"(('Foxes',), 'Hippos')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.6717875461553263, 0.3279762768140941)",0.3438112693412322,132.0
398,"(('Foxes',), 'Tigers')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9993572131260532, 0.0005539810929768513)",0.9988032320330764,55.0
399,"(('Foxes',), 'Wolves')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999044416799872, 1.2009290492645704e-05)",0.9998924323894944,11.0
400,"(('Giraffes', 'Dogs'), 'Foxes')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997939359341167, 5.90142864588612e-05)",0.999734921647658,106.0
401,"(('Giraffes', 'Elephants'), 'Hamsters')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9995647552264993, 0.0003005221789171341)",0.9992642330475822,115.0
402,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9839671506233315, 0.01585537689355496)",0.9681117737297764,80.0
403,"(('Giraffes', 'Tigers'), 'Mice')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998597389974943, 2.3683025264651296e-05)",0.9998360559722296,83.0
404,"(('Giraffes',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0004308256819088994, 0.9994719504072854)",-0.9990411247253764,23.0
405,"(('Giraffes',), 'Cats')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.002693127826689787, 0.9971411004589195)",-0.9944479726322296,164.0
406,"(('Giraffes',), 'Elephants')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998796451932209, 5.426625386517346e-05)",0.9998253789393556,28.0
407,"(('Giraffes',), 'Foxes')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.006964975425784664, 0.9929016417045035)",-0.9859366662787188,161.0
408,"(('Giraffes',), 'Hamsters')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.004881857970095548, 0.9949715358685735)",-0.990089677898478,162.0
409,"(('Giraffes',), 'Llamas')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9964189837870537, 0.003357381917347327)",0.9930616018697064,78.0
410,"(('Giraffes',), 'Mice')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.08252132782177297, 0.9173197464402801)",-0.8347984186185071,150.0
411,"(('Gorillas', 'Mice'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998643874862083, 4.117233914726571e-06)",0.9998602702522936,64.0
412,"(('Gorillas', 'Squirrels'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998665310877679, 5.083248663898209e-06)",0.999861447839104,62.0
413,"(('Gorillas',), 'Horses')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.926446137873053, 0.07337573381485506)",0.8530704040581979,112.0
414,"(('Hamsters', 'Beavers'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9855438176733065, 0.014277040377912349)",0.971266777295394,76.0
415,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998314852702024, 4.3402478942427495e-05)",0.99978808279126,98.0
416,"(('Hamsters', 'Cats'), 'Rabbits')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998939495537462, 1.711519475228521e-06)",0.999892238034271,15.0
417,"(('Hamsters', 'Deer'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997374902317204, 0.00017810701151980057)",0.9995593832202008,20.0
418,"(('Hamsters', 'Deer'), 'Squirrels')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998832210291949, 3.634129329057999e-06)",0.999879586899866,31.0
419,"(('Hamsters', 'Donkeys'), 'Llamas')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998532998215237, 1.8354743784627334e-05)",0.9998349450777392,84.0
420,"(('Hamsters', 'Elephants'), 'Mice')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998764288155478, 4.614394044178551e-06)",0.9998718144215036,47.0
421,"(('Hamsters', 'Giraffes'), 'Foxes')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998381598375322, 2.32629405027754e-05)",0.9998148968970294,92.0
422,"(('Hamsters', 'Hedgehogs'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9969867230596424, 0.0028593984741365273)",0.994127324585506,59.0
423,"(('Hamsters', 'Llamas'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9986035692181049, 0.0012719174677672904)",0.9973316517503376,49.0
424,"(('Hamsters', 'Squirrels'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.998428448182877, 0.0014214349349894074)",0.9970070132478877,52.0
425,"(('Hamsters', 'Tigers'), 'Cats')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999901459865398, 3.049792507460321e-06)",0.9998984100728906,6.0
426,"(('Hamsters',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.005736451875126267, 0.9941206762663495)",-0.9883842243912232,16.0
427,"(('Hamsters',), 'Cats')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9977749415207599, 0.002130962123656325)",0.9956439793971036,73.0
428,"(('Hamsters',), 'Donkeys')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.1067203945248072, 0.8931055214223177)",-0.7863851268975105,145.0
429,"(('Hamsters',), 'Foxes')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9963074622465264, 0.003385531732570807)",0.9929219305139556,79.0
430,"(('Hamsters',), 'Giraffes')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.25784777179502844, 0.7419054053448118)",-0.4840576335497833,140.0
431,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9991911540923492, 0.0006196919860890705)",0.99857146210626,58.0
432,"(('Hamsters',), 'Lions')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.009589507950555935, 0.9902526533587348)",-0.9806631454081788,159.0
433,"(('Hamsters',), 'Llamas')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9831795995296909, 0.01656781037848366)",0.9666117891512072,101.0
434,"(('Hamsters',), 'Mice')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998730914035773, 2.4527809561295663e-05)",0.999848563594016,24.0
435,"(('Hamsters',), 'Rabbits')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998330347102558, 5.4309847167395565e-05)",0.9997787248630884,33.0
436,"(('Hamsters',), 'Squirrels')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996512395510694, 0.00024165173014121773)",0.999409587820928,51.0
437,"(('Hamsters',), 'Zebras')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.33508324013757823, 0.6647219939139938)",-0.3296387537764155,138.0
438,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998821482700608, 1.0410913708427066e-06)",0.99988110717869,18.0
439,"(('Hawks',), 'Falcons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998986000813193, 3.509380611563904e-06)",0.9998950907007076,3.0
440,"(('Hedgehogs', 'Beavers'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8702363304732437, 0.12951326119955703)",0.7407230692736866,97.0
441,"(('Hedgehogs', 'Cats'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9892161264011079, 0.010579321341767313)",0.9786368050593406,71.0
442,"(('Hedgehogs', 'Hamsters'), 'Donkeys')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996707324704553, 0.00019640258504243578)",0.999474329885413,113.0
443,"(('Hedgehogs', 'Mice'), 'Elephants')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997953651905594, 4.537138218581833e-05)",0.9997499938083736,104.0
444,"(('Hedgehogs', 'Sheep'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9655904089348092, 0.03416502564936273)",0.9314253832854464,90.0
445,"(('Hedgehogs', 'Sheep'), 'Elephants')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998572340920223, 1.9977997799509655e-05)",0.9998372560942228,82.0
446,"(('Hedgehogs', 'Wolves'), 'Elephants')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998631936888369, 1.5346455847558514e-05)",0.9998478472329894,77.0
447,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.00016675831655823915, 0.9997359390702261)",-0.999569180753668,24.0
448,"(('Hedgehogs',), 'Donkeys')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.5293605183910322, 0.4704379263047217)",0.0589225920863104,134.0
449,"(('Hedgehogs',), 'Elephants')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9813377599431694, 0.018540098611637947)",0.9627976613315314,105.0
450,"(('Hedgehogs',), 'Rhinos')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9918947005207814, 0.007976523612255478)",0.983918176908526,89.0
451,"(('Hedgehogs',), 'Wolves')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9918583413031584, 0.007992329577981454)",0.983866011725177,90.0
452,"(('Hedgehogs',), 'Zebras')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9616517693229615, 0.038187539793317446)",0.923464229529644,110.0
453,"(('Helicopters', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.046653314679037154, 0.953099513002773)",-0.906446198323736,49.0
454,"(('Helicopters', 'Buses'), 'Boats')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998565189343928, 4.222779096502689e-05)",0.9998142911434276,58.0
455,"(('Helicopters', 'Carriages'), 'Airplanes')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998795259925761, 1.4051266835801977e-05)",0.9998654747257404,37.0
456,"(('Helicopters', 'Cars'), 'Sleds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997941714855958, 0.00010959026613842971)",0.9996845812194574,74.0
457,"(('Helicopters', 'Hovercraft'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(2.7218109928992097e-05, 0.9998747591732872)",-0.9998475410633582,96.0
458,"(('Helicopters', 'Hovercraft'), 'Bicycles')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.4901798570606196, 0.5095702783062153)",-0.0193904212455956,98.0
459,"(('Helicopters', 'Hovercraft'), 'Rockets')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998224251082878, 5.1851898952293744e-05)",0.9997705732093356,66.0
460,"(('Helicopters', 'Rockets'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(5.3319896700798916e-05, 0.9998430494380284)",-0.9997897295413276,92.0
461,"(('Helicopters', 'Rockets'), 'Trams')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9995765574371184, 0.0003026858769336893)",0.9992738715601848,82.0
462,"(('Helicopters', 'Skateboards'), 'Zeppelins')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997129324817673, 0.0001536429736520932)",0.9995592895081152,77.0
463,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.00013280336266100636, 0.9997235409518473)",-0.9995907375891864,88.0
464,"(('Helicopters', 'Trains'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.14123275569268579, 0.8585326224561957)",-0.7172998667635099,39.0
465,"(('Helicopters', 'Trucks'), 'Jeeps')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998864402243995, 5.221300756722965e-06)",0.9998812189236428,22.0
466,"(('Helicopters', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(3.278524471630663e-05, 0.9998541341794535)",-0.9998213489347372,94.0
467,"(('Helicopters',), 'Airplanes')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998767864114178, 4.261194265346194e-05)",0.9998341744687644,10.0
468,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(9.192514926526893e-06, 0.999925542637087)",-0.9999163501221604,21.0
469,"(('Helicopters',), 'Bicycles')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0010346304180956713, 0.9988055694007547)",-0.997770938982659,149.0
470,"(('Helicopters',), 'Boats')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9510265422447339, 0.048802950836016046)",0.902223591408718,87.0
471,"(('Helicopters',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9681074362526011, 0.0315954233365546)",0.9365120129160464,81.0
472,"(('Helicopters',), 'Rockets')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9984688638867948, 0.00127491776562605)",0.9971939461211689,54.0
473,"(('Helicopters',), 'Skateboards')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0021740010658757637, 0.997669918065185)",-0.9954959169993092,142.0
474,"(('Helicopters',), 'Sleds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0011802340650069033, 0.9986088737144926)",-0.9974286396494856,146.0
475,"(('Helicopters',), 'Trams')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.40218469724217426, 0.5975882543851547)",-0.1954035571429804,117.0
476,"(('Helicopters',), 'Zeppelins')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.997278251292591, 0.0026026659341187924)",0.994675585358472,58.0
477,"(('Herons', 'Blackbirds'), 'Doves')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999831843769844, 4.5294229984165225e-06)",0.9998273143468456,66.0
478,"(('Herons', 'Eagles'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9992476580512305, 0.0006638452452726331)",0.998583812805958,27.0
479,"(('Herons', 'Magpies'), 'Crows')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998560412330578, 6.733678373156744e-06)",0.9998493075546848,41.0
480,"(('Herons', 'Magpies'), 'Storks')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999863433006121, 1.2056061445249377e-05)",0.9998513769446756,40.0
481,"(('Herons', 'Peacocks'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.944345584078895, 0.05547444581658713)",0.8888711382623079,84.0
482,"(('Herons', 'Pelicans'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9938729583448035, 0.0060343990913694)",0.987838559253434,61.0
483,"(('Herons', 'Storks'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9833250363127788, 0.01650349668870516)",0.9668215396240736,69.0
484,"(('Herons', 'Storks'), 'Ostriches')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998392344241703, 1.4483058079054524e-05)",0.9998247513660912,69.0
485,"(('Herons', 'Swallows'), 'Sparrows')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998383982189747, 6.0555945148926096e-06)",0.9998323426244596,58.0
486,"(('Herons', 'Swans'), 'Doves')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998438818976995, 5.443256798699605e-06)",0.9998384386409008,52.0
