,domain,c1,c2,prompt_name,prompt
1771,Insects,Cockroaches,Bees,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and bees similar to one another?
A - Yes
B - No
Answer:"
1772,Insects,Cockroaches,Leeches,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and leeches similar to one another?
A - Yes
B - No
Answer:"
1773,Insects,Cockroaches,Horseflies,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and horseflies similar to one another?
A - Yes
B - No
Answer:"
1774,Insects,Cockroaches,Centipedes,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and centipedes similar to one another?
A - Yes
B - No
Answer:"
1775,Insects,Cockroaches,Bumblebees,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and bumblebees similar to one another?
A - Yes
B - No
Answer:"
1776,Insects,Cockroaches,Beetles,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and beetles similar to one another?
A - Yes
B - No
Answer:"
1777,Insects,Cockroaches,Crickets,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and crickets similar to one another?
A - Yes
B - No
Answer:"
1778,Insects,Cockroaches,Dragonflies,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and dragonflies similar to one another?
A - Yes
B - No
Answer:"
1779,Insects,Cockroaches,Ladybugs,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and ladybugs similar to one another?
A - Yes
B - No
Answer:"
1780,Insects,Cockroaches,Lice,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and lice similar to one another?
A - Yes
B - No
Answer:"
1781,Insects,Cockroaches,Cockchafers,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and cockchafers similar to one another?
A - Yes
B - No
Answer:"
1782,Insects,Cockroaches,Ants,two_choice_similarity,"You are an expert on insects and the different properties that they have. With these properties in mind, we will ask you whether two insects are similar or not.

Question: With their respective properties in mind, are cockroaches and ants similar to one another?
A - Yes
B - No
Answer:"
