,i,domain,gpt_version,spearmanr,pval
12505,277,Vehicles,GPT-3 Embeddings,0.5105883984068169,5.583396627189664e-38
12506,277,Vehicles,GPT-4,0.858519167172724,1.1489745039624048e-161
12507,277,Weapons,GPT-3,0.741702522234453,2.1406600526135177e-48
12508,277,Weapons,GPT-3 Embeddings,0.3158878627291887,1.139864321115047e-07
12509,277,Weapons,GPT-4,0.8412930667714931,1.4729233827555334e-73
12510,278,Birds,GPT-3,0.4966362349026329,1.017790687338907e-35
12511,278,Birds,GPT-3 Embeddings,0.18347157050151794,1.4397577489631908e-05
12512,278,Birds,GPT-4,0.6922872663334493,5.765034341258598e-80
12513,278,Clothing,GPT-3,0.5295422365103106,7.206174108220933e-56
12514,278,Clothing,GPT-3 Embeddings,0.34361993546140723,2.242015866728858e-22
12515,278,Clothing,GPT-4,0.6252470313097782,3.052607557257788e-83
12516,278,Fish,GPT-3,0.5902070011449009,2.7399978613433368e-36
12517,278,Fish,GPT-3 Embeddings,-0.06035292059196845,0.24556617125513655
12518,278,Fish,GPT-4,0.7497917309652294,2.398744511947385e-68
12519,278,Fruit,GPT-3,0.5569765382433737,8.113738116885127e-63
12520,278,Fruit,GPT-3 Embeddings,0.2222283133444416,6.509762841118948e-10
12521,278,Fruit,GPT-4,0.6520100170283146,1.0221714121489615e-92
12522,278,Insects,GPT-3,0.5193882637230335,1.8464100027715755e-39
12523,278,Insects,GPT-3 Embeddings,0.32088174417128124,1.0994660641395083e-14
12524,278,Insects,GPT-4,0.5291624794445774,3.7176114767768177e-41
12525,278,KitchenUtensils,GPT-3,0.5609570114469251,1.7225118417216829e-68
12526,278,KitchenUtensils,GPT-3 Embeddings,0.45714509190564456,3.5568656336868736e-43
12527,278,KitchenUtensils,GPT-4,0.7187160951123984,5.647584262243966e-130
12528,278,Mammals,GPT-3,0.7263706149750524,1.455524456820598e-94
12529,278,Mammals,GPT-3 Embeddings,0.6399708400533162,5.3787713060611774e-67
12530,278,Mammals,GPT-4,0.7525680279293111,3.9135119643605134e-105
12531,278,MusicalInstruments,GPT-3,0.5965098139857391,7.312615603586236e-46
12532,278,MusicalInstruments,GPT-3 Embeddings,0.21514792079026138,3.0613128688652203e-06
12533,278,MusicalInstruments,GPT-4,0.6683789571360449,4.164915320792998e-61
12534,278,Professions,GPT-3,0.560447765332315,2.631873097219314e-59
12535,278,Professions,GPT-3 Embeddings,0.3704445017883091,2.95204087025685e-24
12536,278,Professions,GPT-4,0.6701960197964786,1.024345847419095e-92
12537,278,Reptiles,GPT-3,0.4230142149132618,8.573128598694099e-12
12538,278,Reptiles,GPT-3 Embeddings,0.6537627524095917,1.5891128254391573e-30
12539,278,Reptiles,GPT-4,0.5527059491958473,1.6103957525759563e-20
12540,278,Sports,GPT-3,0.5805619476802221,2.346782043416295e-55
12541,278,Sports,GPT-3 Embeddings,0.20965383918164246,2.1899687287478254e-07
12542,278,Sports,GPT-4,0.691614514594214,1.4926645921487815e-86
12543,278,Tools,GPT-3,0.47634066100641026,3.5557031664238754e-25
12544,278,Tools,GPT-3 Embeddings,0.0882468761150984,0.0708154696482411
12545,278,Tools,GPT-4,0.6940417054951963,1.2506731200827457e-61
12546,278,Vegetables,GPT-3,0.31336487225957815,3.883821961050032e-15
12547,278,Vegetables,GPT-3 Embeddings,0.17802977842813414,1.1502053183765335e-05
12548,278,Vegetables,GPT-4,0.5094020389875364,6.222662588649934e-41
12549,278,Vehicles,GPT-3,0.7733559508392334,6.042546214364722e-111
12550,278,Vehicles,GPT-3 Embeddings,0.4961945158296046,1.1954847041002814e-35
12551,278,Vehicles,GPT-4,0.8453181575989905,7.406960645998745e-152
12552,278,Weapons,GPT-3,0.6752169180567099,2.7237134852171766e-37
12553,278,Weapons,GPT-3 Embeddings,0.24788425094771122,3.809834785221123e-05
12554,278,Weapons,GPT-4,0.8067534731128142,3.493717866542143e-63
12555,279,Birds,GPT-3,0.5296378038921096,3.0645527384860374e-41
12556,279,Birds,GPT-3 Embeddings,0.2309476980749766,4.062681073620565e-08
12557,279,Birds,GPT-4,0.7063289699289673,1.4482117866742315e-84
12558,279,Clothing,GPT-3,0.5848820736537881,1.39459016141473e-70
12559,279,Clothing,GPT-3 Embeddings,0.3064948537599762,6.6015975613149134e-18
12560,279,Clothing,GPT-4,0.647164252948311,6.25142465990136e-91
12561,279,Fish,GPT-3,0.582439501780886,3.619565884018974e-35
12562,279,Fish,GPT-3 Embeddings,-0.09783816871830217,0.059401663866530806
12563,279,Fish,GPT-4,0.6823044916333848,2.7966492898919355e-52
12564,279,Fruit,GPT-3,0.5148841460974887,2.0730302764472842e-52
12565,279,Fruit,GPT-3 Embeddings,0.18806145472463118,1.9004164733832097e-07
12566,279,Fruit,GPT-4,0.5906996842224205,2.6871491133253357e-72
12567,279,Insects,GPT-3,0.5692914577368393,9.852634108787562e-49
12568,279,Insects,GPT-3 Embeddings,0.34708190281798407,4.5191596108297307e-17
12569,279,Insects,GPT-4,0.5979159044281331,8.27927813284076e-55
12570,279,KitchenUtensils,GPT-3,0.5661071479496046,5.446843409665532e-70
12571,279,KitchenUtensils,GPT-3 Embeddings,0.4186764306469,8.41830082413268e-36
12572,279,KitchenUtensils,GPT-4,0.7410710469836732,2.7931533076772178e-142
12573,279,Mammals,GPT-3,0.6582295938621355,4.62248284816512e-72
12574,279,Mammals,GPT-3 Embeddings,0.5873143857852452,3.7882372079523296e-54
12575,279,Mammals,GPT-4,0.702379975706725,6.566292334592822e-86
12576,279,MusicalInstruments,GPT-3,0.5773490196703229,2.024198188398998e-42
12577,279,MusicalInstruments,GPT-3 Embeddings,0.20908040012524323,5.842140921725256e-06
12578,279,MusicalInstruments,GPT-4,0.7004722061379441,2.1651943490808519e-69
12579,279,Professions,GPT-3,0.5366262329308688,1.3272045027742831e-53
12580,279,Professions,GPT-3 Embeddings,0.43711695463415223,4.023977520071833e-34
12581,279,Professions,GPT-4,0.6662007530406403,3.0150646053679115e-91
12582,279,Reptiles,GPT-3,0.31042156469556087,9.81505599330459e-07
12583,279,Reptiles,GPT-3 Embeddings,0.5679867778533849,8.137795394154853e-22
12584,279,Reptiles,GPT-4,0.44555725125230444,4.670407713470907e-13
12585,279,Sports,GPT-3,0.5502044402041614,8.893449544466897e-49
12586,279,Sports,GPT-3 Embeddings,0.2783784834953411,3.857038811565216e-12
12587,279,Sports,GPT-4,0.6761916295909869,2.144830284433406e-81
12588,279,Tools,GPT-3,0.40177780510036554,1.0048613739750299e-17
12589,279,Tools,GPT-3 Embeddings,0.19449562424030875,6.0085078369071566e-05
12590,279,Tools,GPT-4,0.6877159826556672,4.15914935028784e-60
12591,279,Vegetables,GPT-3,0.3642886155635029,2.877800685201879e-20
12592,279,Vegetables,GPT-3 Embeddings,0.2779434070863675,4.178039893257447e-12
12593,279,Vegetables,GPT-4,0.4650682779331336,1.5704202731148414e-33
12594,279,Vehicles,GPT-3,0.7443037430259525,1.6961446738685063e-98
12595,279,Vehicles,GPT-3 Embeddings,0.4820324385722308,1.840764058278512e-33
12596,279,Vehicles,GPT-4,0.8422683229805503,1.0128279350631972e-149
12597,279,Weapons,GPT-3,0.7689890693971352,5.27681361719898e-54
12598,279,Weapons,GPT-3 Embeddings,0.2888063370462152,1.38743397021732e-06
12599,279,Weapons,GPT-4,0.8721829318943042,3.341421316038602e-85
12600,280,Birds,GPT-3,0.4345551879365221,7.847982716458414e-27
12601,280,Birds,GPT-3 Embeddings,0.282255739168186,1.4353748339017019e-11
12602,280,Birds,GPT-4,0.6456703706815058,2.003525247397571e-66
12603,280,Clothing,GPT-3,0.540655412169861,1.3183851752061267e-58
12604,280,Clothing,GPT-3 Embeddings,0.27792831415885194,7.084237665274184e-15
12605,280,Clothing,GPT-4,0.626045436200774,1.6418701247297976e-83
12606,280,Fish,GPT-3,0.6006067498524481,7.739324509318345e-38
12607,280,Fish,GPT-3 Embeddings,-0.13689170090975078,0.00819706579378833
12608,280,Fish,GPT-4,0.6864915986201472,3.7825357092546775e-53
12609,280,Fruit,GPT-3,0.542286784701097,5.122726725885936e-59
12610,280,Fruit,GPT-3 Embeddings,0.18771852947109188,2.0019883274801776e-07
12611,280,Fruit,GPT-4,0.627226597016773,6.538042331490198e-84
12612,280,Insects,GPT-3,0.5392138956106829,5.853933095425561e-43
12613,280,Insects,GPT-3 Embeddings,0.3956956389030453,3.9159220089961396e-22
12614,280,Insects,GPT-4,0.6332576574514251,3.297212061934706e-63
12615,280,KitchenUtensils,GPT-3,0.5636694711616258,2.81464592055919e-69
12616,280,KitchenUtensils,GPT-3 Embeddings,0.44651055891818325,4.843328584587668e-41
12617,280,KitchenUtensils,GPT-4,0.7355582134528681,3.9540975784003e-139
12618,280,Mammals,GPT-3,0.7153361150307418,1.7985227938174889e-90
12619,280,Mammals,GPT-3 Embeddings,0.5857019934611196,8.614399630505961e-54
12620,280,Mammals,GPT-4,0.7411235324514173,2.3332127424512716e-100
12621,280,MusicalInstruments,GPT-3,0.5850275777916566,9.000239383344807e-44
12622,280,MusicalInstruments,GPT-3 Embeddings,0.32679724306587477,5.849428514706062e-13
12623,280,MusicalInstruments,GPT-4,0.6826862602561495,1.1434036672766467e-64
12624,280,Professions,GPT-3,0.5775754325700131,1.0596339475611662e-63
12625,280,Professions,GPT-3 Embeddings,0.4369498736015965,4.28803753141443e-34
12626,280,Professions,GPT-4,0.6818752810975132,3.8171851711694144e-97
12627,280,Reptiles,GPT-3,0.44649164172054134,4.120321599986869e-13
12628,280,Reptiles,GPT-3 Embeddings,0.5755935469767832,1.7365982367496353e-22
12629,280,Reptiles,GPT-4,0.48805903586735205,1.0424378723073071e-15
12630,280,Sports,GPT-3,0.5869004107425407,8.094740546146953e-57
12631,280,Sports,GPT-3 Embeddings,0.2951415255688304,1.5900971525143496e-13
12632,280,Sports,GPT-4,0.6826378998126577,1.6389462024496623e-83
12633,280,Tools,GPT-3,0.3855965935633803,2.444134324866011e-16
12634,280,Tools,GPT-3 Embeddings,0.12697103443726945,0.009189366500722666
12635,280,Tools,GPT-4,0.7137002676310225,1.2721827760049438e-66
12636,280,Vegetables,GPT-3,0.36455111817829255,2.6921965982634383e-20
12637,280,Vegetables,GPT-3 Embeddings,0.1539731597817015,0.00015291121736175974
12638,280,Vegetables,GPT-4,0.4826927511099092,2.4127082856215178e-36
12639,280,Vehicles,GPT-3,0.7315792925167678,1.4543849916217785e-93
12640,280,Vehicles,GPT-3 Embeddings,0.4588387762481722,4.303686466022658e-30
12641,280,Vehicles,GPT-4,0.8294479559088499,3.2440519160108773e-141
12642,280,Weapons,GPT-3,0.8065749230404714,3.902800520535589e-63
12643,280,Weapons,GPT-3 Embeddings,0.39462627106301496,1.703990387981707e-11
12644,280,Weapons,GPT-4,0.8748296812526326,2.4384739748384718e-86
12645,281,Birds,GPT-3,0.48502808794998603,6.468164752613389e-34
12646,281,Birds,GPT-3 Embeddings,0.2093449254003142,6.961568803928162e-07
12647,281,Birds,GPT-4,0.6983448535887278,6.445236588640622e-82
12648,281,Clothing,GPT-3,0.5637189926584475,1.2605351018851071e-64
12649,281,Clothing,GPT-3 Embeddings,0.3563498938882039,4.704428545450096e-24
12650,281,Clothing,GPT-4,0.621037171586058,7.797524979380041e-82
12651,281,Fish,GPT-3,0.5620434108663402,2.3080941130993693e-32
12652,281,Fish,GPT-3 Embeddings,-0.08451241022467788,0.1036429777458928
12653,281,Fish,GPT-4,0.667213444282852,2.8898715399253534e-49
12654,281,Fruit,GPT-3,0.4988144405174712,8.314833683343434e-49
12655,281,Fruit,GPT-3 Embeddings,0.32226291786599276,9.9308179663793e-20
12656,281,Fruit,GPT-4,0.6616951252974291,2.181663391048068e-96
12657,281,Insects,GPT-3,0.528033958406239,5.873825672084237e-41
12658,281,Insects,GPT-3 Embeddings,0.3487238797001737,3.146490161090256e-17
12659,281,Insects,GPT-4,0.6573009233600633,1.4099482769381498e-69
12660,281,KitchenUtensils,GPT-3,0.5685534084251626,1.0336004018396062e-70
12661,281,KitchenUtensils,GPT-3 Embeddings,0.4521292010823835,3.68999424498832e-42
12662,281,KitchenUtensils,GPT-4,0.7570585681899856,6.832909351752235e-152
12663,281,Mammals,GPT-3,0.7068462869057892,1.8741155612736665e-87
12664,281,Mammals,GPT-3 Embeddings,0.5329689781418055,3.816244527672218e-43
12665,281,Mammals,GPT-4,0.7271578544882792,7.301636310616169e-95
12666,281,MusicalInstruments,GPT-3,0.5280248641854975,1.5727752202266803e-34
12667,281,MusicalInstruments,GPT-3 Embeddings,0.19902791723693453,1.6359215307652634e-05
12668,281,MusicalInstruments,GPT-4,0.6712682373814186,8.250698256379395e-62
12669,281,Professions,GPT-3,0.6082223125037568,3.014045406435848e-72
12670,281,Professions,GPT-3 Embeddings,0.39074144459309235,5.0209968292424714e-27
12671,281,Professions,GPT-4,0.7236592894631109,7.635612482559802e-115
12672,281,Reptiles,GPT-3,0.4780324883314898,4.753569328672649e-15
12673,281,Reptiles,GPT-3 Embeddings,0.6069921951820774,1.8924917864436774e-25
12674,281,Reptiles,GPT-4,0.4377672994530175,1.3081760018873831e-12
12675,281,Sports,GPT-3,0.5707385867336617,3.7530855161688564e-53
12676,281,Sports,GPT-3 Embeddings,0.2672364368694433,2.858875727399092e-11
12677,281,Sports,GPT-4,0.6326023676957963,2.17878633016461e-68
12678,281,Tools,GPT-3,0.4325736646990875,1.400162685298525e-20
12679,281,Tools,GPT-3 Embeddings,0.1373619609486176,0.00480128898474936
12680,281,Tools,GPT-4,0.7103319567917418,9.764488848191775e-66
12681,281,Vegetables,GPT-3,0.2959046123101471,1.36826658815504e-13
12682,281,Vegetables,GPT-3 Embeddings,0.11486985586439225,0.004844610405815295
12683,281,Vegetables,GPT-4,0.5539807245183361,1.469843023873698e-49
12684,281,Vehicles,GPT-3,0.7405871450917608,5.015770972596667e-97
12685,281,Vehicles,GPT-3 Embeddings,0.49936784144724783,3.7429238830191614e-36
12686,281,Vehicles,GPT-4,0.8376923936734578,1.3376974521026705e-146
12687,281,Weapons,GPT-3,0.7824276001240263,4.6506555061816893e-57
12688,281,Weapons,GPT-3 Embeddings,0.35745419109655874,1.4730108414055454e-09
12689,281,Weapons,GPT-4,0.8591564279146913,5.914576778510718e-80
12690,282,Birds,GPT-3,0.531486765224505,1.4412804125246613e-41
12691,282,Birds,GPT-3 Embeddings,0.24126756866533114,9.430096813377278e-09
12692,282,Birds,GPT-4,0.6571469245320669,1.5554733637514938e-69
12693,282,Clothing,GPT-3,0.5340883944867671,5.624639940860152e-57
12694,282,Clothing,GPT-3 Embeddings,0.3241336363801154,5.935437245541143e-20
12695,282,Clothing,GPT-4,0.6125219527703769,4.7186691281153e-79
12696,282,Fish,GPT-3,0.5191817608623215,4.60672351006691e-27
12697,282,Fish,GPT-3 Embeddings,-0.1973960892366227,0.00012700378049020647
12698,282,Fish,GPT-4,0.6942236727734149,8.592159566552135e-55
12699,282,Fruit,GPT-3,0.49175488099245585,2.7741296566392583e-47
12700,282,Fruit,GPT-3 Embeddings,0.16949712128271766,2.7772693413691295e-06
12701,282,Fruit,GPT-4,0.6582058864923661,4.752730194455702e-95
12702,282,Insects,GPT-3,0.5581564494594179,1.5847789146389191e-46
12703,282,Insects,GPT-3 Embeddings,0.29922983799085834,6.995687217839601e-13
12704,282,Insects,GPT-4,0.5175229228624493,3.835231306921586e-39
12705,282,KitchenUtensils,GPT-3,0.5400585504469285,1.1506545227060488e-62
12706,282,KitchenUtensils,GPT-3 Embeddings,0.49860655330608117,2.97884190590842e-52
12707,282,KitchenUtensils,GPT-4,0.7058322768857227,2.0583553143999013e-123
12708,282,Mammals,GPT-3,0.6945386399634415,2.8858095614825348e-83
12709,282,Mammals,GPT-3 Embeddings,0.6287588541953555,4.7271009391986086e-64
12710,282,Mammals,GPT-4,0.746196388019355,1.918351979111987e-102
12711,282,MusicalInstruments,GPT-3,0.6038674780098607,3.0187431069253047e-47
12712,282,MusicalInstruments,GPT-3 Embeddings,0.21314766022877998,3.796068906832863e-06
12713,282,MusicalInstruments,GPT-4,0.676962582106821,3.215013718879282e-63
12714,282,Professions,GPT-3,0.5211042711502479,3.987030538625374e-50
12715,282,Professions,GPT-3 Embeddings,0.3718527083475964,1.92412432287262e-24
12716,282,Professions,GPT-4,0.7027347309784093,1.3605696294684254e-105
12717,282,Reptiles,GPT-3,0.378299027340793,1.505250878971925e-09
12718,282,Reptiles,GPT-3 Embeddings,0.5659071659946449,1.2328192335906267e-21
12719,282,Reptiles,GPT-4,0.5610944074745334,3.1881301040531102e-21
12720,282,Sports,GPT-3,0.5548649120969845,9.611064846080902e-50
12721,282,Sports,GPT-3 Embeddings,0.3203577037926947,8.71539711244865e-16
12722,282,Sports,GPT-4,0.6698004080544283,2.3848707427949298e-79
12723,282,Tools,GPT-3,0.5095503828556169,3.929934650185954e-29
12724,282,Tools,GPT-3 Embeddings,0.1305740707373156,0.007373713203234787
12725,282,Tools,GPT-4,0.6702618183588764,4.196929310926111e-56
12726,282,Vegetables,GPT-3,0.3674277658904336,1.2913882145201299e-20
12727,282,Vegetables,GPT-3 Embeddings,0.21163756737575107,1.671281505806517e-07
12728,282,Vegetables,GPT-4,0.5401874268723802,9.44701347121429e-47
12729,282,Vehicles,GPT-3,0.778120263576609,3.6447342514061085e-113
12730,282,Vehicles,GPT-3 Embeddings,0.5298843542695231,2.772026752059877e-41
12731,282,Vehicles,GPT-4,0.8363467469320205,1.0608500642344365e-145
12732,282,Weapons,GPT-3,0.7065183018782994,3.9397560088697323e-42
12733,282,Weapons,GPT-3 Embeddings,0.3578532386595409,1.4083107905249847e-09
12734,282,Weapons,GPT-4,0.8708957099819413,1.168650136788471e-84
12735,283,Birds,GPT-3,0.4812113634971684,2.4474413740908232e-33
12736,283,Birds,GPT-3 Embeddings,0.161086975626002,0.00014413747299167604
12737,283,Birds,GPT-4,0.6899338124882617,3.206423537681387e-79
12738,283,Clothing,GPT-3,0.5673129727234348,1.3162723637769849e-65
12739,283,Clothing,GPT-3 Embeddings,0.29003101252958335,4.0562416268143703e-16
12740,283,Clothing,GPT-4,0.6714291215234008,3.2265236609734186e-100
12741,283,Fish,GPT-3,0.5846997087856588,1.7202762275694302e-35
12742,283,Fish,GPT-3 Embeddings,-0.17453636416312465,0.000722242432529134
12743,283,Fish,GPT-4,0.695173046715661,5.3540573871103675e-55
12744,283,Fruit,GPT-3,0.5599210868838626,1.3318232424694202e-63
12745,283,Fruit,GPT-3 Embeddings,0.2623234213905787,2.310099699990009e-13
12746,283,Fruit,GPT-4,0.62624512502822,1.4055735895512068e-83
12747,283,Insects,GPT-3,0.5334008514758423,6.568294301129477e-42
12748,283,Insects,GPT-3 Embeddings,0.28863294069484735,4.7235694460954635e-12
12749,283,Insects,GPT-4,0.6529274698991581,2.243906199273402e-68
12750,283,KitchenUtensils,GPT-3,0.5617872784571943,9.911025310154913e-69
12751,283,KitchenUtensils,GPT-3 Embeddings,0.4343015695220698,1.1061326008746917e-38
12752,283,KitchenUtensils,GPT-4,0.7240084045256397,8.883952863756653e-133
12753,283,Mammals,GPT-3,0.6992713851334473,7.505606624949645e-85
12754,283,Mammals,GPT-3 Embeddings,0.6121540720484132,6.593765894683908e-60
12755,283,Mammals,GPT-4,0.7268664876236077,9.428179254256576e-95
12756,283,MusicalInstruments,GPT-3,0.6439790793532097,1.801572973379846e-55
12757,283,MusicalInstruments,GPT-3 Embeddings,0.1491294590256667,0.0013056868121841046
12758,283,MusicalInstruments,GPT-4,0.7090607320155952,8.462127033549444e-72
12759,283,Professions,GPT-3,0.5851069779975823,1.020864680589535e-65
12760,283,Professions,GPT-3 Embeddings,0.38053949650904856,1.3095326378186524e-25
12761,283,Professions,GPT-4,0.7021712745949678,2.3528980139495822e-105
12762,283,Reptiles,GPT-3,0.4259509665321462,5.939520227693138e-12
12763,283,Reptiles,GPT-3 Embeddings,0.5335670947870954,5.492420645862752e-19
12764,283,Reptiles,GPT-4,0.47222250107657227,1.1197610894695412e-14
12765,283,Sports,GPT-3,0.5406153400357203,7.764712103161882e-47
12766,283,Sports,GPT-3 Embeddings,0.2745939809006794,7.694946218544272e-12
12767,283,Sports,GPT-4,0.6735483606865488,1.5270413807810416e-80
12768,283,Tools,GPT-3,0.42851407470156183,3.464719700926571e-20
12769,283,Tools,GPT-3 Embeddings,0.16690131699913627,0.0005939012784330111
12770,283,Tools,GPT-4,0.7239524704215746,2.1372787952890515e-69
12771,283,Vegetables,GPT-3,0.31405384715498086,3.357960668318854e-15
12772,283,Vegetables,GPT-3 Embeddings,0.17597141046585554,1.4556970284551267e-05
12773,283,Vegetables,GPT-4,0.5408599768479502,6.940318126558159e-47
12774,283,Vehicles,GPT-3,0.7537330593489109,2.400981430954044e-102
12775,283,Vehicles,GPT-3 Embeddings,0.5070802875377728,2.11445665510511e-37
12776,283,Vehicles,GPT-4,0.8292839191715531,4.123608164784181e-141
12777,283,Weapons,GPT-3,0.8097286377537687,5.42662860369304e-64
12778,283,Weapons,GPT-3 Embeddings,0.35251223067024723,2.556013062800059e-09
12779,283,Weapons,GPT-4,0.8183026791672019,2.097652852008443e-66
12780,284,Birds,GPT-3,0.4519225018828142,3.885716654745843e-29
12781,284,Birds,GPT-3 Embeddings,0.20671815651812392,9.643493947881155e-07
12782,284,Birds,GPT-4,0.6473779874903469,7.039732194117125e-67
